Product ID,ProductName,Category, Category ID,OrderID,CustomerID,OrderStatus,ReturnEligible,ShippingDate
45057,smeg fab10hrr 55cm wide retro style right hinge freestanding fridge red,Fridges,2623,2817,1837,Delivered,True,2024-10-13 12:24:37.765490
43834,beko ur584apw 55cm under counter fridge with ice box in white a,Fridges,2623,1518,141,Shipped,False,2024-10-24 12:24:37.765490
42041,bush bffwx60185b eol fridge freezer,Fridge Freezers,2622,3217,1023,Delivered,True,2024-10-26 12:24:37.765490
38197,liebherr cnef3515 fridge freezer freestanding nofrost 308 litre silver,Fridge Freezers,2622,2460,1045,Delivered,True,2024-10-05 12:24:37.765490
45715,bosch kir 24v60 eek a skala a bis d kir 24v60,Fridges,2623,2067,525,Shipped,False,2024-10-07 12:24:37.765490
44430,montpellier mab340c 60cm wide retro style freestanding tall fridge cream,Fridges,2623,3330,1805,Shipped,False,2024-10-20 12:24:37.765490
25548,bosch serie 4 bfl523ms0b built in microwave stainless steel,Microwaves,2618,2718,2135,Delivered,False,2024-10-17 12:24:37.765490
21919,canon powershot g5 x,Digital Cameras,2617,1066,847,Shipped,False,2024-10-03 12:24:37.765490
39398,siemens kg39fsb45 iq 700 60cm freestanding frost free fridge freezer black,Fridge Freezers,2622,3101,2403,Cancelled,False,2024-10-12 12:24:37.765490
11022,sony kd 55xf7003 led tv 139.7 cm 55 4k ultra hd smart tv wi fi black,TVs,2614,1709,263,Pending,False,2024-09-30 12:24:37.765490
41363,indesit lr6s1w fridge freezer white,Fridge Freezers,2622,2842,182,Delivered,True,2024-10-15 12:24:37.765490
21179,panasonic lumix dmc tz80 camera in black,Digital Cameras,2617,1332,1677,Delivered,False,2024-10-15 12:24:37.765490
45832,bosch kil20v21ff,Fridges,2623,2702,1616,Delivered,False,2024-09-30 12:24:37.765490
14443,intel xeon e5 2620v3 processor 2.4 ghz box 15 mb smart cache,CPUs,2615,2455,2036,Shipped,False,2024-10-09 12:24:37.765490
41097,white knight ff250ih fully integrated fridge freezer 70/30 split,Fridge Freezers,2622,2050,1650,Delivered,True,2024-10-12 12:24:37.765490
39803,swan sr11020bn freestanding retro fridge freezer 70/30 a rated 300 litre matt black,Fridge Freezers,2622,2262,2372,Delivered,True,2024-10-27 12:24:37.765490
35951,aeg free standing freezer frost free in stainless steel,Freezers,2621,1342,1398,Pending,False,2024-09-30 12:24:37.765490
31748,miele wth120wpm 7kg 4kg washer dryer white,Washing Machines,2620,3258,2039,Shipped,False,2024-10-19 12:24:37.765490
14081,amd fd8300wmhkbox cpu desktop processor black vishera 8 core 3.3 ghz socket am3 95 watts,CPUs,2615,1555,1467,Shipped,False,2024-10-03 12:24:37.765490
11149,cello 32 720p hd ready tv with built in dvd player and freeview hd,TVs,2614,2188,1679,Cancelled,False,2024-10-21 12:24:37.765490
36704,static built in freezer,Freezers,2621,3167,891,Shipped,False,2024-09-29 12:24:37.765490
46397,constructa einbau k hlschrank ck 60330,Fridges,2623,1194,30,Cancelled,False,2024-10-16 12:24:37.765490
21166,panasonic ft30 16mp 4x zoom tough camera black,Digital Cameras,2617,1551,2458,Delivered,True,2024-10-05 12:24:37.765490
37231,bosch kgn34nw3ag 60cm a frost free fridge freezer in white with led lighting,Fridge Freezers,2622,1865,806,Cancelled,False,2024-10-22 12:24:37.765490
17521,hp amd opteron 2356 2.3ghz 2mb l3 processor,CPUs,2615,2434,1308,Pending,False,2024-10-04 12:24:37.765490
3466,zte blade s6,Mobile Phones,2612,1456,345,Pending,False,2024-10-17 12:24:37.765490
28784,gorenje geschirrsp ler integrierbar gi66160s,Dishwashers,2619,2145,256,Cancelled,False,2024-10-19 12:24:37.765490
41998,bosch stand k hl gefrierautomat kde33ai40,Fridge Freezers,2622,1264,1342,Delivered,True,2024-09-29 12:24:37.765490
24788,hotpoint md454ixh 31l built in microwave with grill stainless steel,Microwaves,2618,2245,2278,Shipped,False,2024-10-20 12:24:37.765490
3110,panasonic tu329exme seniors phone 6.09cm 2.4inches 2mp camera emergency call button,Mobile Phones,2612,1193,326,Cancelled,False,2024-10-03 12:24:37.765490
44241,liebherr ik3520 178cm integrated in column larder fridge,Fridges,2623,2046,679,Cancelled,False,2024-10-01 12:24:37.765490
13038,samsung ue40hu6900 led smart tv ultra hd,TVs,2614,2041,1314,Cancelled,False,2024-09-30 12:24:37.765490
27780,hoover hdp1do39b 80 hdp1d039b 13 place freestanding dishwasher with one touch black,Dishwashers,2619,1782,1980,Pending,False,2024-10-18 12:24:37.765490
40726,candy ccbf5172bk tall fridge freezer black,Fridge Freezers,2622,2379,518,Shipped,False,2024-10-27 12:24:37.765490
22284,sony dsc rx10 camera black 20.2 mp 8.3 x zoom 3.0 lcd fhd 24 mm wide lens wi fi black,Digital Cameras,2617,1938,999,Pending,False,2024-10-11 12:24:37.765490
3199,bq aquaris v plus 32gb 3gb ram white/gold 13 97cm 5 5 fhd display android 7.1.2 octa core 12mp,Mobile Phones,2612,1556,42,Pending,False,2024-10-03 12:24:37.765490
17868,intel pentium 4 d 840 dual core 2x3.2ghz 800fsb lga775 2x1mb cache retail inc.fan 3 year warranty,CPUs,2615,1771,1815,Delivered,False,2024-09-30 12:24:37.765490
25872,hotpoint hd line mwh 2422 mb microwave black,Microwaves,2618,3250,1201,Delivered,True,2024-09-30 12:24:37.765490
1420,lg google nexus 5x carbon black 5.2 32gb 4g unlocked sim free,Mobile Phones,2612,2112,879,Cancelled,False,2024-10-22 12:24:37.765490
781,sony xperia l2,Mobile Phones,2612,1478,1653,Cancelled,False,2024-10-01 12:24:37.765490
12791,lg hospitality display 24lv761h lcd tv 61 cm 24 schwarz,TVs,2614,1685,748,Shipped,False,2024-10-22 12:24:37.765490
10823,sony 43 inch kd43xf7003bu smart 4k ultra hd tv with hdr,TVs,2614,3301,308,Delivered,False,2024-10-11 12:24:37.765490
43677,liebherr k2330 55cm wide freestanding fridge white,Fridges,2623,1614,894,Shipped,False,2024-10-04 12:24:37.765490
26078,samsung mc32f606tct 900w 32l microwave,Microwaves,2618,3120,1125,Shipped,False,2024-10-12 12:24:37.765490
30127,bosch sms50t02gb dishwasher full size 12 p/setting 5 prog. a rated,Dishwashers,2619,3164,731,Shipped,False,2024-09-29 12:24:37.765490
26935,miele g6660scvi 60cm fully integrated dishwasher,Dishwashers,2619,2080,2286,Pending,False,2024-10-29 12:24:37.765490
12074,lg hospitality display 75uv341c lcd tv 190 5 cm 75 silber,TVs,2614,2518,1877,Pending,False,2024-10-15 12:24:37.765490
42903,bosch k hl /gefrier kombination t ren edelstahl mit anti fingerprint kgn39vi4b,Fridge Freezers,2622,3095,1924,Cancelled,False,2024-10-22 12:24:37.765490
45378,swan sr11030cn 55cm retro larder fridge cream,Fridges,2623,1074,2183,Pending,False,2024-10-10 12:24:37.765490
32372,hoover hbwm814sc 80 8kg fully integrated washing machine 1400rpm,Washing Machines,2620,2005,116,Delivered,False,2024-10-15 12:24:37.765490
10438,bravia kd55xf8505 55 inch 4k ultra hd hdr smart led android tv,TVs,2614,1642,1611,Pending,False,2024-10-05 12:24:37.765490
14416,amd ad340xokhjbox athlon x2 340,CPUs,2615,3406,797,Shipped,False,2024-10-20 12:24:37.765490
24988,indesit mwi3213ix 750w 22l built in microwave oven stainless steel,Microwaves,2618,2466,231,Cancelled,False,2024-10-01 12:24:37.765490
21908,panasonic lumix dc gh5 kit inkl. g vario 3 5 5 6/12 60 mm asph. power ois sw,Digital Cameras,2617,3111,192,Delivered,True,2024-10-01 12:24:37.765490
42045,candy ccbf5172wk tall fridge freezer white,Fridge Freezers,2622,3307,1140,Cancelled,False,2024-10-16 12:24:37.765490
43988,bosch ksv36aw3pg fridge larder a steel vertical bar handle white,Fridges,2623,2196,2204,Cancelled,False,2024-10-25 12:24:37.765490
3048,archos 503624 14 55 cm 5 73 zoll diamond,Mobile Phones,2612,1175,1770,Pending,False,2024-10-27 12:24:37.765490
23914,bosch cfa634gs1b serie 8 stainless steel built in standard microwave,Microwaves,2618,2513,396,Pending,False,2024-10-17 12:24:37.765490
21694,panasonic dc gx800kebk lumix g compact system camera black 12 32 mm lens 4k video and photo,Digital Cameras,2617,1872,2443,Delivered,True,2024-10-18 12:24:37.765490
44208,bosch ksv33vl3pg 60cm serie 4 freestanding larder fridge silver,Fridges,2623,2106,2231,Pending,False,2024-10-12 12:24:37.765490
29011,montpellier mdi700 12plc 5 temp led display inside light,Dishwashers,2619,1835,1336,Shipped,False,2024-10-29 12:24:37.765490
28790,gorenje geschirrsp ler vollintegrierbar gv66160,Dishwashers,2619,1803,597,Pending,False,2024-09-29 12:24:37.765490
27282,miele g6770 scvi 60cm fully integrated 14 place dishwasher stainless steel,Dishwashers,2619,1842,567,Delivered,True,2024-10-02 12:24:37.765490
26565,bosch smv68md00g serie 6 integrated dishwasher,Dishwashers,2619,1634,2180,Pending,False,2024-10-27 12:24:37.765490
13128,lg 40lx761h 101.6 cm 40 1920 x 1080 pixels full hd smart tv w,TVs,2614,1499,2382,Cancelled,False,2024-10-11 12:24:37.765490
3101,amplicomms powertel m6350,Mobile Phones,2612,1621,1446,Delivered,True,2024-10-06 12:24:37.765490
41507,hoover hcs5172bk 1.74m x 55cm static freestanding fridge freezer black,Fridge Freezers,2622,1623,349,Shipped,False,2024-09-30 12:24:37.765490
17862,intel pentium 4 541 3.2ghz 800fsb lga 775 cpu em64t with 1mb cache oem with fan and heatsink,CPUs,2615,1267,2297,Shipped,False,2024-10-11 12:24:37.765490
32642,aeg l8fec846r/l8fec846r,Washing Machines,2620,2083,118,Pending,False,2024-10-19 12:24:37.765490
12784,philips 75pus7803/12 75 inch 4k ultra hd android smart tv with hdr plus and 3 sided ambilight 2018 model light silver,TVs,2614,1571,512,Shipped,False,2024-10-13 12:24:37.765490
40389,amica fk196.4 fridge freezer 50cm 4.6 2.8cf a white,Fridge Freezers,2622,2819,1970,Cancelled,False,2024-10-28 12:24:37.765490
40067,gorenje stand k hl /gefrier kombination rechts silber ork193x,Fridge Freezers,2622,3425,2317,Delivered,False,2024-10-25 12:24:37.765490
3716,nokia c2 01 sim free mobile phone,Mobile Phones,2612,2994,1935,Cancelled,False,2024-10-27 12:24:37.765490
27414,whirlpool supreme clean adg522 10 place slimline fully integrated dishwasher,Dishwashers,2619,1484,1261,Pending,False,2024-10-03 12:24:37.765490
981,apple iphone xs max 512 gb gold,Mobile Phones,2612,3354,1888,Delivered,False,2024-10-10 12:24:37.765490
29562,smeg di6013 1 fully integrated dishwasher,Dishwashers,2619,1837,1197,Cancelled,False,2024-10-01 12:24:37.765490
10939,lg 55sk9500pla 55 smart 4k ultra hd hdr led tv bronze,TVs,2614,3203,1801,Shipped,False,2024-10-24 12:24:37.765490
39462,beko cfg1552s 50/50 fridge freezer silver,Fridge Freezers,2622,2281,101,Shipped,False,2024-10-17 12:24:37.765490
13671,sony bravia kdl 42w805b led 3d smart tv,TVs,2614,3396,111,Shipped,False,2024-10-21 12:24:37.765490
25700,samsung mg23f301tak 23l ceramic enamel interior 800w,Microwaves,2618,2437,1491,Delivered,False,2024-10-11 12:24:37.765490
40446,aeg rcb83724vx 60/40 fridge freezer grey,Fridge Freezers,2622,2110,196,Pending,False,2024-10-19 12:24:37.765490
41000,samsung rb combi range free standing fridge freezer frost free in stainless steel,Fridge Freezers,2622,2204,916,Shipped,False,2024-10-01 12:24:37.765490
27943,whirlpool wie2b19 13 place integrated dishwasher 6 programmes class a,Dishwashers,2619,2726,768,Delivered,False,2024-09-29 12:24:37.765490
26671,bosch serie 4 active water sms46mw00g 14 place freestanding dishwasher white,Dishwashers,2619,1996,2386,Delivered,False,2024-09-29 12:24:37.765490
26665,serie 4 sms46mw00g 60cm dishwasher,Dishwashers,2619,1982,818,Delivered,False,2024-10-15 12:24:37.765490
22260,canon eos m5 mirrorless camera in black with ef m 18 150mm f/3.5 6,Digital Cameras,2617,2032,437,Shipped,False,2024-10-24 12:24:37.765490
45919,siemens einbau k hlautomat smartcool ki51rad30,Fridges,2623,1794,1342,Delivered,False,2024-10-21 12:24:37.765490
15601,intel xeon e5440 2.83 ghz 4 cores 12 mb cache lga771 socket oem,CPUs,2615,3370,806,Delivered,False,2024-10-21 12:24:37.765490
24874,swan sm3090n compact solo microwave white,Microwaves,2618,1609,331,Pending,False,2024-09-29 12:24:37.765490
36117,aeg atb8112vax freestanding freezer stainless steel look door,Freezers,2621,3268,2204,Delivered,True,2024-10-08 12:24:37.765490
13519,lg 49uh603v 4k uhd led television,TVs,2614,1449,1994,Shipped,False,2024-09-30 12:24:37.765490
39827,smeg fab50rwh retro top mount frost free fridge freezer white,Fridge Freezers,2622,1750,311,Pending,False,2024-10-23 12:24:37.765490
29503,siemens sn66l080gb iq500 fully integrated dishwasher stainless steel,Dishwashers,2619,1764,1619,Delivered,True,2024-10-26 12:24:37.765490
28869,smeg integrated dishwasher in black,Dishwashers,2619,1638,2373,Shipped,False,2024-10-18 12:24:37.765490
15495,intel pentium t4500 dual core 2 core 2.30 ghz processor,CPUs,2615,1128,1098,Cancelled,False,2024-10-17 12:24:37.765490
28268,indesit indesit dif 16b1 integrated dishwasher white,Dishwashers,2619,3205,654,Pending,False,2024-10-09 12:24:37.765490
33199,cda ci860wh washer dryer freestanding 1400 rpm a energy white,Washing Machines,2620,1277,369,Cancelled,False,2024-10-08 12:24:37.765490
12351,panasonic tx 77ez1002b 77 smart 4k ultra hdr oled tv,TVs,2614,2445,1217,Delivered,True,2024-10-01 12:24:37.765490
15608,intel core 2 duo p8800 dual core 2 core 2.66 ghz processor,CPUs,2615,2528,305,Cancelled,False,2024-10-15 12:24:37.765490
10795,sony bravia kd55xf8577su 55 smart 4k ultra hd hdr led tv,TVs,2614,3374,2298,Delivered,True,2024-10-28 12:24:37.765490
3829,nokia 5230 mobile phone,Mobile Phones,2612,3284,1379,Delivered,False,2024-10-09 12:24:37.765490
267,apple iphone 6s sim free 128gb silver,Mobile Phones,2612,1804,86,Pending,False,2024-10-18 12:24:37.765490
39644,hotpoint rfaa52k a freestanding fridge freezer in black,Fridge Freezers,2622,2074,910,Delivered,True,2024-10-16 12:24:37.765490
12850,television sony kd43xf7077saep kd43xf7077saep,TVs,2614,3255,457,Cancelled,False,2024-10-25 12:24:37.765490
14679,core i5 7600 processor 3.5 ghz 6 mb smart cache,CPUs,2615,1421,2065,Shipped,False,2024-10-28 12:24:37.765490
35962,aeg agb62226nw 154.4x59.5cm 225no frost touch control freestanding freezer white,Freezers,2621,3442,2109,Cancelled,False,2024-10-29 12:24:37.765490
31717,1400rpm washing machine 8kg load class a white,Washing Machines,2620,2933,2172,Cancelled,False,2024-10-18 12:24:37.765490
26729,bosch sms46iw09g 60cm serie 4 freestanding dishwasher white,Dishwashers,2619,1214,86,Pending,False,2024-10-23 12:24:37.765490
23735,sony dsc s930s dscs930s silver,Digital Cameras,2617,1965,1590,Cancelled,False,2024-10-11 12:24:37.765490
36885,iceking tt35ap2 table top freezer,Freezers,2621,3443,181,Shipped,False,2024-10-19 12:24:37.765490
30785,1400rpm washing machine 9kg load class a inox,Washing Machines,2620,3418,2463,Delivered,False,2024-09-30 12:24:37.765490
36194,lec 444442305 cf300lw300l chest freezer a 3 year warranty,Freezers,2621,2547,1232,Delivered,True,2024-10-24 12:24:37.765490
791,iphone xs space grey 5.8 64gb 4g unlocked sim free,Mobile Phones,2612,1540,89,Shipped,False,2024-10-12 12:24:37.765490
32641,aeg okomix l8fec846r washing machine white,Washing Machines,2620,2506,399,Shipped,False,2024-10-16 12:24:37.765490
2350,evolveo strongphone x3,Mobile Phones,2612,2501,1087,Pending,False,2024-10-23 12:24:37.765490
37964,bosch kgn34nl3ag fridge freezer 186/60cm a no frost stainless st look,Fridge Freezers,2622,2126,1171,Pending,False,2024-10-18 12:24:37.765490
1444,xiaomi redmi 5 plus smartphone 64gb dual sim,Mobile Phones,2612,1226,929,Delivered,False,2024-09-30 12:24:37.765490
16628,hewlett packard enterprise 587478 b21 2.53ghz 12mb l3 processor,CPUs,2615,1952,1428,Shipped,False,2024-10-10 12:24:37.765490
25003,de dietrich dke7220x built in microwave for tall housing platinum,Microwaves,2618,1470,2163,Delivered,False,2024-10-27 12:24:37.765490
11687,lg 43uk6750p/43uk6750p,TVs,2614,1743,974,Delivered,True,2024-10-03 12:24:37.765490
14459,amd ps755pbdafwof epyc 7551p 32 core 2.0 ghz socket sp3 180w server processor black,CPUs,2615,3075,340,Delivered,False,2024-10-26 12:24:37.765490
34078,aeg lavamat lc53500 eek a skala a bis d lavamat lc53500,Washing Machines,2620,3048,178,Pending,False,2024-10-05 12:24:37.765490
21724,panasonic lumix dc g9eb k mirrorless compact system camera black,Digital Cameras,2617,2337,2223,Cancelled,False,2024-09-29 12:24:37.765490
38722,liebherr cnef 3915 freestanding fridge freezer comfort,Fridge Freezers,2622,2672,2153,Pending,False,2024-10-21 12:24:37.765490
33971,siemens wm16w540 a 30 iq700 aquastop eek a skala a bis d,Washing Machines,2620,2677,1703,Cancelled,False,2024-10-18 12:24:37.765490
17627,hewlett packard enterprise xeon x5560 2.8ghz 8mb l3 box processor,CPUs,2615,2607,112,Delivered,True,2024-10-07 12:24:37.765490
44184,liebherr k2630 60cm freestanding larder fridge white,Fridges,2623,1403,1319,Delivered,True,2024-10-10 12:24:37.765490
39871,montpellier mff170w 55x170cm frost free 50 50 freestanding fridge freezer white,Fridge Freezers,2622,1173,545,Shipped,False,2024-10-27 12:24:37.765490
39748,samsung rb37j5920sl,Fridge Freezers,2622,2432,2402,Shipped,False,2024-10-15 12:24:37.765490
1339,grade a huawei p10 graphite black 5.1 64gb 4g unlocked sim free,Mobile Phones,2612,2113,1044,Cancelled,False,2024-10-19 12:24:37.765490
34588,indesit ewd71252w,Washing Machines,2620,2241,309,Delivered,True,2024-10-05 12:24:37.765490
15075,intel core i3 i3 7100 dual core 2 core 3.90 ghz processor,CPUs,2615,2688,229,Delivered,False,2024-10-20 12:24:37.765490
46623,amica einbau k hlschrank festt rtechnik evks 16182,Fridges,2623,1172,803,Delivered,True,2024-10-28 12:24:37.765490
14346,intel xeon e5 2620v4 2.1 ghz 8 core 16 threads 20 mb cache speicher fclga2011 bx80660e52620v4,CPUs,2615,1112,2249,Delivered,False,2024-10-20 12:24:37.765490
46880,gorenje k hlschrank h 185 cm r 6193 lb,Fridges,2623,1788,2310,Delivered,True,2024-10-02 12:24:37.765490
26109,daewoo koc9c5t stainless steel retro microwave oven 28 litre silver,Microwaves,2618,2531,2265,Shipped,False,2024-10-19 12:24:37.765490
27471,whirlpool supreme clean adg211 9 place slimline fully integrated dishwasher,Dishwashers,2619,1165,1000,Delivered,False,2024-10-23 12:24:37.765490
12658,panasonic tx 47as802b 47 full hd 3d smart tv black led tv,TVs,2614,3000,813,Pending,False,2024-10-14 12:24:37.765490
24747,samsung ms23f301eak microwave 800w 23litre black/silver,Microwaves,2618,3225,761,Cancelled,False,2024-10-01 12:24:37.765490
22482,nikon slr camera 3.2inch 24.2megapixel black,Digital Cameras,2617,1989,72,Delivered,False,2024-10-26 12:24:37.765490
35914,zanussi zft11105wa 55cm under counter freezer in white 0 85m a rated,Freezers,2621,2589,1683,Cancelled,False,2024-10-04 12:24:37.765490
26827,neff s513g60x0g/s513g60x0g,Dishwashers,2619,2685,1853,Cancelled,False,2024-10-14 12:24:37.765490
36804,liebherr gefrierschrank gnp3755 blu,Freezers,2621,1697,894,Delivered,False,2024-10-12 12:24:37.765490
24271,sharp r372km,Microwaves,2618,1017,2227,Cancelled,False,2024-10-13 12:24:37.765490
3388,zte axon a2016 13 9 cm 5 5 zoll smartphone,Mobile Phones,2612,2642,857,Shipped,False,2024-10-06 12:24:37.765490
16155,hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs,2615,3060,484,Shipped,False,2024-10-10 12:24:37.765490
17122,hp amd opteron dual core 2216 2.4ghz upgrade 2.4ghz 2mb l2 processor,CPUs,2615,2104,185,Shipped,False,2024-10-16 12:24:37.765490
37081,zanussi zft11115wa a weiss tischgefrierschrank,Freezers,2621,2135,2117,Cancelled,False,2024-10-10 12:24:37.765490
11144,lg 49lk5900pla 49 full hd smart tv wi fi black led tv,TVs,2614,2449,17,Delivered,False,2024-10-02 12:24:37.765490
46855,beko tse 1283 tischk hlschrank mit gefrierfach,Fridges,2623,1797,2382,Pending,False,2024-10-29 12:24:37.765490
26358,bosch smv40c30gb serie 2 60cm fully integrated dishwasher,Dishwashers,2619,1848,1986,Pending,False,2024-10-05 12:24:37.765490
40584,zanussi zbb27450sv 54cm wide integrated 50/50 fridge freezer white,Fridge Freezers,2622,1879,2317,Delivered,False,2024-10-15 12:24:37.765490
44580,lec undercounter fridge white l5511w class a,Fridges,2623,2831,605,Pending,False,2024-10-18 12:24:37.765490
45998,caple ril124 122cm integrated in column larder fridge,Fridges,2623,1912,259,Cancelled,False,2024-10-13 12:24:37.765490
1305,htc u11 life brilliant black 5.2 32gb 4g unlocked sim free,Mobile Phones,2612,1351,1061,Cancelled,False,2024-10-26 12:24:37.765490
17047,intel xeon e5 2407 processor 2.2 ghz box 10 mb smart cache,CPUs,2615,2180,335,Shipped,False,2024-10-12 12:24:37.765490
11661,32 ins hd led freeview tv c32227t2 by cello,TVs,2614,3466,1303,Shipped,False,2024-09-30 12:24:37.765490
39513,329litre fridge freezer no frost class a cream,Fridge Freezers,2622,1830,1934,Shipped,False,2024-10-10 12:24:37.765490
3011,snopow m10 6gb 64gb iris recognition 6500mah battery ip68 waterpro,Mobile Phones,2612,3153,2388,Delivered,False,2024-10-14 12:24:37.765490
25338,bosch bfl524mw0,Microwaves,2618,2298,1428,Delivered,True,2024-10-27 12:24:37.765490
891,doro phoneeasy 6530 2.8 108g black white entry level phone,Mobile Phones,2612,3002,951,Pending,False,2024-09-29 12:24:37.765490
26551,blomberg ldv42244 60cm fully integrated dishwasher 14 pl. settings a,Dishwashers,2619,2709,1134,Delivered,False,2024-10-14 12:24:37.765490
28735,neff geschirrsp ler gx3600g,Dishwashers,2619,3407,44,Shipped,False,2024-10-12 12:24:37.765490
38317,samsung rs52n3313sa american style fridge freezer graphite,Fridge Freezers,2622,1711,1145,Shipped,False,2024-09-29 12:24:37.765490
36820,hotpoint cs1a 250 h 251litre chest freezer class a white,Freezers,2621,1785,2388,Cancelled,False,2024-10-24 12:24:37.765490
26438,neff s511a50x1g 12 place fully integrated dishwasher,Dishwashers,2619,1705,282,Shipped,False,2024-10-09 12:24:37.765490
37246,bosch kiv38x22gb 70/30 fridge freezer,Fridge Freezers,2622,2631,1545,Delivered,True,2024-10-04 12:24:37.765490
37754,liebherr cu 2311 freistehend 208l a wei,Fridge Freezers,2622,3327,1515,Cancelled,False,2024-10-20 12:24:37.765490
40527,lg gsm760pzxz american style fridge freezer non plumb s/steel,Fridge Freezers,2622,3300,2465,Delivered,True,2024-10-28 12:24:37.765490
24419,siemens iq 500 integrated microwave oven in stainless steel,Microwaves,2618,2723,1410,Delivered,True,2024-10-16 12:24:37.765490
34461,bosch waschmascfhine wat28691,Washing Machines,2620,1950,1358,Shipped,False,2024-10-13 12:24:37.765490
45094,hotpoint sh61qw fridge larder 60cm 321l a rated white,Fridges,2623,3220,170,Shipped,False,2024-10-09 12:24:37.765490
39873,montpellier 55cm frost free fridge freezer mff170w,Fridge Freezers,2622,2508,1316,Delivered,False,2024-10-21 12:24:37.765490
362,grade a samsung galaxy a5 2017 eu sim free smartphone,Mobile Phones,2612,1195,1543,Cancelled,False,2024-10-18 12:24:37.765490
13911,amd 7 1800x ryzen. processor family amd ryzen 7 processor frequenc,CPUs,2615,3112,1172,Delivered,True,2024-10-01 12:24:37.765490
45204,russell hobbs rhttlf1b 47cm wide compact table top fridge black,Fridges,2623,1441,750,Shipped,False,2024-10-12 12:24:37.765490
1432,maxcom mm818 black/blue 2.4 2g dual sim unlocked sim free,Mobile Phones,2612,2954,2266,Delivered,True,2024-10-21 12:24:37.765490
42829,bosch k hl /gefrier kombination t ren edelstahl mit anti fingerprint kge39ei4p,Fridge Freezers,2622,1779,315,Delivered,False,2024-10-03 12:24:37.765490
37120,caple rbf3,Freezers,2621,1918,746,Shipped,False,2024-10-07 12:24:37.765490
17272,hewlett packard enterprise 589082 b21 2ghz 18mb l3 processor,CPUs,2615,2814,744,Cancelled,False,2024-10-05 12:24:37.765490
17061,hp e5 2680 intel xeon processor kit for dl160 gen8 server,CPUs,2615,3047,987,Delivered,True,2024-09-29 12:24:37.765490
14631,intel xeon e5 2603v3 processor 1.6 ghz 15 mb cache lga2011 v3 socket,CPUs,2615,2300,808,Pending,False,2024-10-01 12:24:37.765490
21448,panasonic dmc fz1000eb lumix bridge camera 25 400mm leica dc lens 20.1mp,Digital Cameras,2617,1588,868,Pending,False,2024-10-08 12:24:37.765490
16352,hp amd opteron quad core 2384 2.7ghz fio kit 2.7ghz 8mb l2 processor,CPUs,2615,1416,1623,Shipped,False,2024-10-19 12:24:37.765490
26351,bosch smv68td06g serie 6 h c fully integrated dishwasher in st st 14 p,Dishwashers,2619,3372,2137,Shipped,False,2024-10-19 12:24:37.765490
23057,nikon d3400 body black,Digital Cameras,2617,3042,1932,Cancelled,False,2024-10-17 12:24:37.765490
10901,49sk8100 49 inch ips 4k nano cell super uhd hdr tv,TVs,2614,1433,780,Delivered,True,2024-09-30 12:24:37.765490
21471,canon 1263c036 eos 80d body only digital slr camera black,Digital Cameras,2617,2078,1523,Delivered,True,2024-10-29 12:24:37.765490
10539,samsung qe65q9fn 65 qled 4k ultra hd tv,TVs,2614,2879,2222,Cancelled,False,2024-10-09 12:24:37.765490
33245,1600rpm washing machine 9kg load class a white,Washing Machines,2620,2310,1528,Delivered,False,2024-10-10 12:24:37.765490
44174,hotpoint rsaav22p.1.1/rsaav22p.1.1,Fridges,2623,3114,1352,Pending,False,2024-10-01 12:24:37.765490
14259,intel celeron g3930 cpu prozessor 2.9 ghz 2 kerne 2 threads 2 mb cache speicher lga1151 box bx80677g3930,CPUs,2615,3429,1867,Pending,False,2024-10-19 12:24:37.765490
26513,12 place built in dishwasher 5 progs class a white,Dishwashers,2619,1036,2097,Delivered,False,2024-10-09 12:24:37.765490
27119,smeg di614pss full size semi integrated dishwasher stainless steel,Dishwashers,2619,2757,235,Delivered,True,2024-10-06 12:24:37.765490
27935,zanussi zdm17301wa 6 place freestanding table top dishwasher white,Dishwashers,2619,2010,1749,Shipped,False,2024-10-22 12:24:37.765490
17078,hewlett packard enterprise intel xeon e5 2630 2.3ghz 15mb l3 processor,CPUs,2615,2532,720,Cancelled,False,2024-09-29 12:24:37.765490
11760,toshiba oled tv in silver,TVs,2614,1325,195,Delivered,True,2024-10-08 12:24:37.765490
39195,liebherr icbn3376 178cm integrated biofresh frost free fridge freezer ex display perfect condition,Fridge Freezers,2622,2665,1289,Cancelled,False,2024-10-08 12:24:37.765490
43667,hotpoint rla36g freestanding under counter fridge graphite,Fridges,2623,2117,1009,Cancelled,False,2024-10-02 12:24:37.765490
27614,miele g4263scvi 60cm fully integrated dishwasher,Dishwashers,2619,1700,1371,Pending,False,2024-10-23 12:24:37.765490
10783,lg 55uk7550pla 55 inch ultra hd 4k tv,TVs,2614,3468,1414,Delivered,False,2024-10-10 12:24:37.765490
30452,bosch wkd28541gb integrated washer dryer 1400rpm 7/4kg large display,Washing Machines,2620,3306,8,Cancelled,False,2024-10-29 12:24:37.765490
10983,lg 65uk6500pla 65 4k ultra hd smart led tv active hdr webos silver,TVs,2614,2322,595,Shipped,False,2024-10-29 12:24:37.765490
41194,smeg free standing fridge freezer frost free in white,Fridge Freezers,2622,1816,2365,Cancelled,False,2024-09-29 12:24:37.765490
39412,smeg fridges and freezers fq960n 230 240 v,Fridge Freezers,2622,2652,879,Pending,False,2024-10-06 12:24:37.765490
